BETA,GAMMA,mean_rho_c,var_rho_c,std_rho_c,cv_rho_c
0.18429617667915033,0.9603076861222645,0.37962024,0.042302340806342396,0.20567532862825916,0.5417923149415299
0.18429617667915033,1.0208502452527815,0.33626512,0.032544948911385596,0.18040218654823892,0.536487954945309
0.18429617667915033,1.0852097075686449,0.0,0.0,0.0,0.0
0.18429617667915033,1.153626709576396,0.0,0.0,0.0,0.0
0.18429617667915033,1.226357058701375,0.0,0.0,0.0,0.0
0.18429617667915033,1.303672689737678,0.0,0.0,0.0,0.0
0.18429617667915033,1.3858626815974695,0.0,0.0,0.0,0.0
0.18429617667915033,1.4732343381612067,0.0,0.0,0.0,0.0
0.18429617667915033,1.5661143372700317,0.0,0.0,0.0,0.0
0.18429617667915033,1.6648499521563311,0.0,0.0,0.0,0.0
0.18429617667915033,1.769810349879349,0.0,0.0,0.0,0.0
0.18429617667915033,1.8813879716206057,0.0,0.0,0.0,0.0
0.18429617667915033,2.0,0.0,0.0,0.0,0.0
0.1959151216645652,0.1,0.363638,0.000123653308,0.011119950899172172,0.030579727363950336
0.1959151216645652,0.10630449594493915,0.36285791999999994,0.0001231895412736,0.011099078397488684,0.030587945820470686
0.1959151216645652,0.11300645858107586,0.36209976,0.0001164831999424,0.01079273829676232,0.029805980254619113
0.1959151216645652,0.12013094617983913,0.36131304,0.00011898770195840002,0.010908148420259051,0.030190298197538212
0.1959151216645652,0.12770459681036414,0.36026463999999997,0.00011605841367040002,0.010773041059533748,0.029903131929721855
0.1959151216645652,0.13575572793777443,0.3593028,0.00012009026416,0.010958570352012163,0.03049954064374718
0.1959151216645652,0.14431444230063406,0.35810888,0.0001244357291456,0.01115507638457039,0.03114995747821274
0.1959151216645652,0.1534127404634391,0.35701008,0.0001245809543936,0.011161583865814027,0.031264058050725144
0.1959151216645652,0.16308464046497667,0.35572375999999994,0.0001180083314624,0.010863163971072148,0.030538201808819714
0.1959151216645652,0.1733663050099097,0.35425104,0.0001240500029184,0.011137773696677447,0.031440341563083195
0.1959151216645652,0.18429617667915033,0.3530256,0.00012095147263999999,0.01099779398970539,0.03115296451505327
0.1959151216645652,0.1959151216645652,0.351338,0.000125953596,0.01122290497153032,0.031943327996204
0.1959151216645652,0.2082665825654304,0.34929968,0.00012005316789759998,0.010956877652762213,0.03136812966093245
0.1959151216645652,0.22139674081793126,0.34766152,0.0001205310952896,0.010978665460318936,0.03157860398331957
0.1959151216645652,0.23535468936502527,0.34540911999999996,0.00012256074882560002,0.011070715822637668,0.032051023501167744
0.1959151216645652,0.25019261621226735,0.34295336,0.00011080992071040001,0.010526629123817369,0.030694054502971975
0.1959151216645652,0.265965999555907,0.34059168,0.0001174520907776,0.010837531581388817,0.031819719088231446
0.1959151216645652,0.28273381521282603,0.33805808,0.00012189064271359999,0.011040409535592419,0.032658321716766595
0.1959151216645652,0.3005587571278905,0.33485912,0.0001126668728256,0.01061446526329047,0.03169830125364502
0.1959151216645652,0.3195074717831778,0.33137424,0.00011947274442240001,0.010930358842343649,0.03298493824487881
0.1959151216645652,0.33965080738552583,0.32795736000000003,0.00011497395783039998,0.010722591003596097,0.03269507659043266
0.1959151216645652,0.36106407876409946,0.32385632,0.00011919324405760001,0.010917565848558002,0.03371114032469091
0.1959151216645652,0.38382734896841403,0.31936247999999995,0.00011525600024959999,0.0107357347326394,0.033616142799991415
0.1959151216645652,0.40802572861969516,0.31438728,0.00011533510220159999,0.010739418150048911,0.034159836714923425
0.1959151216645652,0.4337496941348323,0.30868432,0.00011301669813759995,0.010630931198046574,0.034439492093562035
0.1959151216645652,0.4610954260127488,0.30244632,0.0001166402544576,0.01080001178043802,0.035708854981069106
0.1959151216645652,0.4901651684480225,0.29543696,0.00011344855395839999,0.010651223120299376,0.03605243947913415
0.1959151216645652,0.5210676116163322,0.28719432,0.00011846905573759998,0.010884349118693317,0.03789890106006733
0.1959151216645652,0.5539182980610752,0.46251391999999997,0.0103600270862336,0.10178421825722099,0.22006736198819918
0.1959151216645652,0.5888400547006117,0.49026175999999994,0.2034653925377024,0.4510713829735848,0.9200623417449177
0.1959151216645652,0.6259634520713893,0.48496632,0.1795251884976576,0.42370412848786076,0.8736774308118155
0.1959151216645652,0.6654272925240312,0.47775776,0.15836228192778243,0.3979475869103649,0.8329484526015128
0.1959151216645652,0.7073791291977272,0.47579544000000007,0.1730919982512064,0.4160432648790344,0.8744162509817966
0.1959151216645652,0.7519758177133438,0.4703787200000001,0.15054157413916158,0.3879968738780785,0.8248606014278844
0.1959151216645652,0.7993841026480046,0.46547007999999995,0.15062546740879362,0.38810496957497675,0.8337914427818364
0.1959151216645652,0.8497812409839364,0.46758368,0.1358563005976576,0.36858689694244096,0.7882800720128661
0.1959151216645652,0.9033556648626223,0.40410968,0.042420991906297605,0.20596356936676352,0.5096724467643624
0.1959151216645652,0.9603076861222645,0.38662032,0.0388800532830976,0.19718025581456577,0.5100100683134445
0.1959151216645652,1.0208502452527815,0.33168392,0.0291265302694336,0.1706649649735809,0.5145409671158641
0.1959151216645652,1.0852097075686449,0.0,0.0,0.0,0.0
0.1959151216645652,1.153626709576396,0.0,0.0,0.0,0.0
0.1959151216645652,1.226357058701375,0.0,0.0,0.0,0.0
0.1959151216645652,1.303672689737678,0.0,0.0,0.0,0.0
0.1959151216645652,1.3858626815974695,0.0,0.0,0.0,0.0
0.1959151216645652,1.4732343381612067,0.0,0.0,0.0,0.0
0.1959151216645652,1.5661143372700317,0.0,0.0,0.0,0.0
0.1959151216645652,1.6648499521563311,0.0,0.0,0.0,0.0
0.1959151216645652,1.769810349879349,0.0,0.0,0.0,0.0
0.1959151216645652,1.8813879716206057,0.0,0.0,0.0,0.0
0.1959151216645652,2.0,0.0,0.0,0.0,0.0
0.2082665825654304,0.1,0.3630684,0.00011703256944000002,0.010818159244529543,0.029796477039944935
0.2082665825654304,0.10630449594493915,0.362248,0.000124408768,0.01115386784931577,0.030790695460888036
0.2082665825654304,0.11300645858107586,0.36151824,0.00012111369930240001,0.011005166936598464,0.030441526094502076
0.2082665825654304,0.12013094617983913,0.36054984000000007,0.0001231695799744,0.011098179128776036,0.03078126211004846
0.2082665825654304,0.12770459681036414,0.35969488,0.00012232622978560002,0.011060118886594304,0.03074861362106212
0.2082665825654304,0.13575572793777443,0.35857616000000003,0.00012184115965440001,0.011038168310657345,0.03078333013175595
0.2082665825654304,0.14431444230063406,0.35731984,0.0001163496703744,0.010786550439060674,0.030187381811938217
0.2082665825654304,0.1534127404634391,0.35635472,0.00011905375772159998,0.010911175817555135,0.03061886150281701
0.2082665825654304,0.16308464046497667,0.35513471999999996,0.00011806953052160001,0.010865980421554238,0.030596784289506358
0.2082665825654304,0.1733663050099097,0.35358607999999997,0.00012339532623360002,0.01110834489172892,0.03141623926973856
0.2082665825654304,0.18429617667915033,0.35223176,0.00012110900730240001,0.011004953761938304,0.031243502181456616
0.2082665825654304,0.1959151216645652,0.35058264,0.0001170574266304,0.01081930804767107,0.03086093495009071
0.2082665825654304,0.2082665825654304,0.34885560000000004,0.00011880039664000002,0.010899559469996942,0.031243756643141003
0.2082665825654304,0.22139674081793126,0.34696296,0.00011881366803840003,0.010900168257343554,0.03141594208598968
0.2082665825654304,0.23535468936502527,0.34468896,0.00011887637411839997,0.010903044259214945,0.031631544738813064
0.2082665825654304,0.25019261621226735,0.34247143999999996,0.0001196084963264,0.010936566935121825,0.031934245188801225
0.2082665825654304,0.265965999555907,0.3397476,0.00012141715824000001,0.011018945423224494,0.03243273954907848
0.2082665825654304,0.28273381521282603,0.33700872,0.00011953381196160003,0.010933151968284354,0.032441748000717474
0.2082665825654304,0.3005587571278905,0.3340224,0.00012282996224000003,0.011082867960956679,0.03318001415760344
0.2082665825654304,0.3195074717831778,0.33086112,0.0001153822483456,0.01074161293035641,0.032465624641409695
0.2082665825654304,0.33965080738552583,0.32700048000000004,0.00011228716776960002,0.010596563960529848,0.03240534680722746
0.2082665825654304,0.36106407876409946,0.3230768,0.00011973112576,0.010942171894098539,0.033868640193596505
0.2082665825654304,0.38382734896841403,0.31856567999999996,0.00012044323813760001,0.01097466346352361,0.034450237902349086
0.2082665825654304,0.40802572861969516,0.31365919999999997,0.00011412686336,0.010683017521281148,0.03405931508236056
0.2082665825654304,0.4337496941348323,0.3079216,0.00011492652544,0.010720378978375718,0.03481528732760455
0.2082665825654304,0.4610954260127488,0.3016204,0.00011945798383999999,0.010929683611157278,0.03623655300224149
0.2082665825654304,0.4901651684480225,0.29439160000000003,0.00010929423344,0.010454388238438441,0.03551184285977738
0.2082665825654304,0.5210676116163322,0.28606216,0.0001227874001344,0.011080947618971944,0.038736153075862756
0.2082665825654304,0.5539182980610752,0.46844568,0.0093435619773376,0.0966621020738614,0.2063464478397184
0.2082665825654304,0.5888400547006117,0.48592880000000005,0.17785744677056,0.4217314865771348,0.8678874077377894
0.2082665825654304,0.6259634520713893,0.4815508,0.16263833399536,0.4032844331180662,0.8374701757697551
0.2082665825654304,0.6654272925240312,0.48304832,0.18127711792117762,0.4257665063402447,0.8814159758184124
0.2082665825654304,0.7073791291977272,0.4736634399999999,0.14659334032736637,0.382875097554498,0.8083273168697548
0.2082665825654304,0.7519758177133438,0.4741242399999999,0.1757346523724224,0.4192071711843947,0.8841715647873114
0.2082665825654304,0.7993841026480046,0.46305712000000004,0.1431776475533056,0.37838822332798044,0.8171523705930284
0.2082665825654304,0.8497812409839364,0.47298176000000003,0.1601712655233024,0.4002140246459417,0.8461510749292778
0.2082665825654304,0.9033556648626223,0.40741944,0.050656973702086404,0.2250710414559954,0.5524307859634665
0.2082665825654304,0.9603076861222645,0.38621064,0.0418776235027904,0.20464022943397617,0.5298668867175078
0.2082665825654304,1.0208502452527815,0.33518304,0.0288335875523584,0.16980455692459612,0.5066024728595937
0.2082665825654304,1.0852097075686449,0.0,0.0,0.0,0.0
0.2082665825654304,1.153626709576396,0.0,0.0,0.0,0.0
0.2082665825654304,1.226357058701375,0.0,0.0,0.0,0.0
0.2082665825654304,1.303672689737678,0.0,0.0,0.0,0.0
0.2082665825654304,1.3858626815974695,0.0,0.0,0.0,0.0
0.2082665825654304,1.4732343381612067,0.0,0.0,0.0,0.0
0.2082665825654304,1.5661143372700317,0.0,0.0,0.0,0.0
0.2082665825654304,1.6648499521563311,0.0,0.0,0.0,0.0
0.2082665825654304,1.769810349879349,0.0,0.0,0.0,0.0
0.2082665825654304,1.8813879716206057,0.0,0.0,0.0,0.0
0.2082665825654304,2.0,0.0,0.0,0.0,0.0
0.22139674081793126,0.1,0.36234888,0.00011521636274560001,0.010733888519339112,0.029623076299667636
0.22139674081793126,0.10630449594493915,0.36159600000000003,0.000116173296,0.010778371676649494,0.029807773528052004
0.22139674081793126,0.11300645858107586,0.36093184,0.0001238379782144,0.011128251354745723,0.030832002393431743
0.22139674081793126,0.12013094617983913,0.35990911999999997,0.00011927532482560001,0.010921324316473713,0.030344672334154006
0.22139674081793126,0.12770459681036414,0.35891832,0.0001152854883776,0.01073710800809976,0.02991518518224358
0.22139674081793126,0.13575572793777443,0.35791088,0.00012390399362560003,0.011131217077462825,0.03110052725265805
0.22139674081793126,0.14431444230063406,0.35693072,0.0001220248322816,0.011046485064562392,0.03094854111902274
0.22139674081793126,0.1534127404634391,0.35574520000000004,0.00012180173296000001,0.011036382240571409,0.031023278010698128
0.22139674081793126,0.16308464046497667,0.3543304,0.00010941729984000001,0.010460272455342643,0.029521239090246402
0.22139674081793126,0.1733663050099097,0.35295079999999995,0.00012235738736,0.011061527352043207,0.03134013962298204
0.22139674081793126,0.18429617667915033,0.35157848,0.00012243547288959999,0.01106505638890286,0.03147250761452424
0.22139674081793126,0.1959151216645652,0.3497408,0.00012133972736,0.011015431328822309,0.031495985966814015
0.22139674081793126,0.2082665825654304,0.34786032,0.00012067847349759999,0.010985375437262032,0.03157984629365612
0.22139674081793126,0.22139674081793126,0.34601079999999995,0.00012009655536000001,0.010958857392994946,0.031672009639568906
0.22139674081793126,0.23535468936502527,0.34410816,0.0001217102214144,0.011032235558326336,0.03206037182706256
0.22139674081793126,0.25019261621226735,0.34154463999999995,0.00011489760727039999,0.010719030145978692,0.031383979985687066
0.22139674081793126,0.265965999555907,0.33917304,0.00011868365715840002,0.010894202915238913,0.03211989642584479
0.22139674081793126,0.28273381521282603,0.33625984,0.0001205884831744,0.01098127875861459,0.03265712241644614
0.22139674081793126,0.3005587571278905,0.33335072,0.0001210828194816,0.011003763877946491,0.03300956985467585
0.22139674081793126,0.3195074717831778,0.33006144,0.00012008166512640002,0.01095817800213156,0.03320041869214277
0.22139674081793126,0.33965080738552583,0.32631248,0.0001137284042496,0.010664352031398814,0.03268141025865395
0.22139674081793126,0.36106407876409946,0.32213816,0.00011537249581440001,0.010741158960484665,0.03334332995657722
0.22139674081793126,0.38382734896841403,0.31755808,0.00011645040271360001,0.010791218777950895,0.033981874364371056
0.22139674081793126,0.40802572861969516,0.3125784,0.00011061546943999999,0.010517388907899146,0.0336472030949648
0.22139674081793126,0.4337496941348323,0.30686440000000004,0.00011530263664,0.010737906529673278,0.03499235013795434
0.22139674081793126,0.4610954260127488,0.30053359999999996,0.00012356647104,0.011116045656617285,0.036987696738791556
0.22139674081793126,0.4901651684480225,0.2932732,0.00011848593775999998,0.010885124609300528,0.03711598812745429
0.22139674081793126,0.5210676116163322,0.46399192,0.0273131498547136,0.16526690489845086,0.35618487687986217
0.22139674081793126,0.5539182980610752,0.46632208,0.013211811336473601,0.11494264368141878,0.24648767152826814
0.22139674081793126,0.5888400547006117,0.48211504000000005,0.15290678522979842,0.3910329720494148,0.8110781444391669
0.22139674081793126,0.6259634520713893,0.48336768,0.1735167526834176,0.4165534211639818,0.8617734250746384
0.22139674081793126,0.6654272925240312,0.4834531999999999,0.18440963742576,0.429429432416736,0.8882544006673987
0.22139674081793126,0.7073791291977272,0.46922448000000005,0.1572575263127296,0.3965570908617441,0.8451329966027008
0.22139674081793126,0.7519758177133438,0.46680839999999996,0.14631398191344,0.38251010694286236,0.81941564663974
0.22139674081793126,0.7993841026480046,0.45905,0.12119900357999999,0.34813647263680947,0.7583846479398965
0.22139674081793126,0.8497812409839364,0.47083272000000004,0.15544006968140162,0.3942588866232461,0.8373650977851456
0.22139674081793126,0.9033556648626223,0.41153008,0.05928561904719361,0.24348638369977407,0.5916612066359136
0.22139674081793126,0.9603076861222645,0.37876512,0.038159839999385596,0.1953454376211167,0.5157429428061293
0.22139674081793126,1.0208502452527815,0.33127080000000003,0.029829729291359994,0.17271285213139176,0.5213645516942385
0.22139674081793126,1.0852097075686449,0.0,0.0,0.0,0.0
0.22139674081793126,1.153626709576396,0.0,0.0,0.0,0.0
0.22139674081793126,1.226357058701375,0.0,0.0,0.0,0.0
0.22139674081793126,1.303672689737678,0.0,0.0,0.0,0.0
0.22139674081793126,1.3858626815974695,0.0,0.0,0.0,0.0
0.22139674081793126,1.4732343381612067,0.0,0.0,0.0,0.0
0.22139674081793126,1.5661143372700317,0.0,0.0,0.0,0.0
0.22139674081793126,1.6648499521563311,0.0,0.0,0.0,0.0
0.22139674081793126,1.769810349879349,0.0,0.0,0.0,0.0
0.22139674081793126,1.8813879716206057,0.0,0.0,0.0,0.0
0.22139674081793126,2.0,0.0,0.0,0.0,0.0
0.23535468936502527,0.1,0.36168264,0.00011423672263040001,0.01068815805601695,0.02955120559841343
0.23535468936502527,0.10630449594493915,0.36081904,0.00012139810147839998,0.011018080662184316,0.030536306127814973
0.23535468936502527,0.11300645858107586,0.36014144000000003,0.00011883881072640001,0.010901321512844212,0.03026955607453619
0.23535468936502527,0.12013094617983913,0.35922328,0.00012135558604159999,0.011016151144642125,0.030666584706431403
0.23535468936502527,0.12770459681036414,0.35819632,0.00011858008245759999,0.010889448216397375,0.030400781941024337
0.23535468936502527,0.13575572793777443,0.35723584,0.0001206143314944,0.010982455622236768,0.030742871774110815
0.23535468936502527,0.14431444230063406,0.35597232,0.0001192115858176,0.010918405827665503,0.03067206413033885
0.23535468936502527,0.1534127404634391,0.35492032,0.0001180413310976,0.010864682742611494,0.030611610917660317
0.23535468936502527,0.16308464046497667,0.35351656000000004,0.0001189057097664,0.010904389472428064,0.03084548421841416
0.23535468936502527,0.1733663050099097,0.35215424,0.0001249999540224,0.011180337831317978,0.031748411807615826
0.23535468936502527,0.18429617667915033,0.35071752,0.00012005377304960001,0.01095690526789385,0.031241396973535427
0.23535468936502527,0.1959151216645652,0.34893424,0.00011622831562239999,0.010780923690593492,0.030896720512706036
0.23535468936502527,0.2082665825654304,0.3471164,0.00012437710704,0.011152448477352406,0.03212884345813798
0.23535468936502527,0.22139674081793126,0.34517159999999997,0.00011868140144000001,0.01089409938636508,0.03156140130406175
0.23535468936502527,0.23535468936502527,0.34316224,0.00011424343818240002,0.010688472209927854,0.031146993940614952
0.23535468936502527,0.25019261621226735,0.3406616,0.00011569271744,0.010756054919904416,0.03157401632559823
0.23535468936502527,0.265965999555907,0.33826064,0.00011793955479039999,0.010859997918526503,0.03210541409289151
0.23535468936502527,0.28273381521282603,0.33542328000000005,0.00011970173004159999,0.01094082858112675,0.03261797625116166
0.23535468936502527,0.3005587571278905,0.33228648,0.0001162181852096,0.010780453849889623,0.03244325152768666
0.23535468936502527,0.3195074717831778,0.32900064,0.00011729830359040001,0.01083043413674632,0.03291918865795009
0.23535468936502527,0.33965080738552583,0.32535896,0.0001105303477184,0.010513341415477764,0.03231305329804891
0.23535468936502527,0.36106407876409946,0.32114872000000005,0.00011714325836159998,0.010823273920658202,0.033701750144475746
0.23535468936502527,0.38382734896841403,0.31670792000000003,0.00012039411327359999,0.010972425131829335,0.03464525020981267
0.23535468936502527,0.40802572861969516,0.31164200000000003,0.00012091097199999998,0.010995952528089596,0.0352839236306069
0.23535468936502527,0.4337496941348323,0.30584704,0.00011115221923839997,0.010542875283261203,0.03447107182486122
0.23535468936502527,0.4610954260127488,0.29940224,0.0001165316429824,0.010794982305793743,0.03605511537186142
0.23535468936502527,0.4901651684480225,0.29218384000000003,0.00011301439485440002,0.010630822868169708,0.036384020650045895
0.23535468936502527,0.5210676116163322,0.4631952800000001,0.028787726281721597,0.16966946184190482,0.3663022253635762
0.23535468936502527,0.5539182980610752,0.47361536,0.0328896468040704,0.18135502971814815,0.3829162755999893
0.23535468936502527,0.5888400547006117,0.48886936,0.1852653036371904,0.43042456207469204,0.8804490469083439
0.23535468936502527,0.6259634520713893,0.48571032,0.1982914859094976,0.4452993217033882,0.916800206558074
0.23535468936502527,0.6654272925240312,0.47993711999999994,0.1722578899341056,0.415039624534942,0.8647791705191339
0.23535468936502527,0.7073791291977272,0.47322520000000007,0.15595508413296,0.3949114889857726,0.834510691708245
0.23535468936502527,0.7519758177133438,0.46520511999999997,0.1343830606457856,0.36658295193009943,0.7880028318048165
0.23535468936502527,0.7993841026480046,0.46652647999999997,0.1497805935068096,0.3870149784011074,0.829567012790158
0.23535468936502527,0.8497812409839364,0.46828968000000004,0.12795176040549758,0.3577034531640666,0.7638508138041107
0.23535468936502527,0.9033556648626223,0.40539144,0.052820905718726406,0.22982799159094267,0.5669285754798934
0.23535468936502527,0.9603076861222645,0.38403456,0.042829361749606394,0.20695255917626723,0.5388904560471517
0.23535468936502527,1.0208502452527815,0.32834512,0.025936432700185592,0.16104792050872807,0.49048367312030733
0.23535468936502527,1.0852097075686449,0.0,0.0,0.0,0.0
0.23535468936502527,1.153626709576396,0.0,0.0,0.0,0.0
0.23535468936502527,1.226357058701375,0.0,0.0,0.0,0.0
0.23535468936502527,1.303672689737678,0.0,0.0,0.0,0.0
0.23535468936502527,1.3858626815974695,0.0,0.0,0.0,0.0
0.23535468936502527,1.4732343381612067,0.0,0.0,0.0,0.0
0.23535468936502527,1.5661143372700317,0.0,0.0,0.0,0.0
0.23535468936502527,1.6648499521563311,0.0,0.0,0.0,0.0
0.23535468936502527,1.769810349879349,0.0,0.0,0.0,0.0
0.23535468936502527,1.8813879716206057,0.0,0.0,0.0,0.0
0.23535468936502527,2.0,0.0,0.0,0.0,0.0
0.25019261621226735,0.1,0.36084944,0.00011407409968640004,0.01068054772408232,0.029598349173223935
0.25019261621226735,0.10630449594493915,0.36013416000000004,0.00012116174509439998,0.011007349594448247,0.030564580695283797
0.25019261621226735,0.11300645858107586,0.3593064,0.00012096301503999998,0.010998318736970663,0.03060986037813594
0.25019261621226735,0.12013094617983913,0.35836544000000004,0.00011601365360639999,0.01077096344838288,0.030055809646105602
0.25019261621226735,0.12770459681036414,0.35729527999999994,0.0001205683617216,0.010980362549642885,0.030731899256107965
0.25019261621226735,0.13575572793777443,0.35633872,0.0001161580367616,0.010777663789597446,0.030245559027650564
0.25019261621226735,0.14431444230063406,0.35525224,0.00011898354298240002,0.010907957782389883,0.030704824781371917
0.25019261621226735,0.1534127404634391,0.35400136,0.00012194473415039999,0.01104285896633657,0.031194397011176937
0.25019261621226735,0.16308464046497667,0.35264904,0.0001182654990784,0.010874994210499608,0.030838008833086877
0.25019261621226735,0.1733663050099097,0.3512496,0.00011871664384,0.01089571676577544,0.031019869533731682
0.25019261621226735,0.18429617667915033,0.3497972,0.00011058117616,0.010515758468127728,0.030062443233186912
0.25019261621226735,0.1959151216645652,0.34805,0.000123829532,0.011127871854042893,0.0319720495734604
0.25019261621226735,0.2082665825654304,0.34634592000000003,0.0001187497793536,0.010897237234895826,0.03146344912882423
0.25019261621226735,0.22139674081793126,0.34428487999999996,0.0001214096913856,0.011018606599094097,0.03200432908669733
0.25019261621226735,0.23535468936502527,0.34210656,0.00011672496496640001,0.01080393284718116,0.031580607069274444
0.25019261621226735,0.25019261621226735,0.33967944,0.00011979416928640001,0.0109450522742653,0.03222170960440025
0.25019261621226735,0.265965999555907,0.33727496,0.0001122855489984,0.010596487578362936,0.03141794925529881
0.25019261621226735,0.28273381521282603,0.33434184,0.0001161252254144,0.010776141490088185,0.03223090920983202
0.25019261621226735,0.3005587571278905,0.33140095999999997,0.00012471801507840002,0.011167722018316896,0.03369852042165749
0.25019261621226735,0.3195074717831778,0.32798488,0.00011243775538560001,0.010603667072555608,0.032329743592313186
0.25019261621226735,0.33965080738552583,0.32430352,0.0001167789796096,0.01080643232568455,0.03332197049752821
0.25019261621226735,0.36106407876409946,0.32004056000000003,0.00011564318688640002,0.010753752223591541,0.0336012167445012
0.25019261621226735,0.38382734896841403,0.31564088,0.0001168899448256,0.010811565327259508,0.03425274104944679
0.25019261621226735,0.40802572861969516,0.31034223999999994,0.00011778591178240001,0.010852921808545385,0.034970817406439376
0.25019261621226735,0.4337496941348323,0.30459816,0.00011965292461439998,0.010938597927266546,0.035911569286126176
0.25019261621226735,0.4610954260127488,0.2981452,0.00011525901296,0.010735875043982209,0.036008881055211384
0.25019261621226735,0.4901651684480225,0.46188808,0.017981255217913602,0.13409420277518935,0.29031752188796334
0.25019261621226735,0.5210676116163322,0.46272616,0.0064172129476544,0.08010750868460709,0.17312076906265056
0.25019261621226735,0.5539182980610752,0.48371063999999997,0.1547288235027904,0.3933558484410654,0.8132048706662013
0.25019261621226735,0.5888400547006117,0.48367072,0.17074864741468163,0.4132174335802903,0.8543362591398758
0.25019261621226735,0.6259634520713893,0.48438552,0.1632505915023296,0.4040428089971774,0.8341347796630614
0.25019261621226735,0.6654272925240312,0.4791132799999999,0.17171147766364162,0.4143808365062767,0.8648911516422103
0.25019261621226735,0.7073791291977272,0.47300368,0.1542672931704576,0.3927687527928585,0.8303714524860748
0.25019261621226735,0.7519758177133438,0.46775023999999993,0.1460065211079424,0.38210799665532047,0.8169060408292266
0.25019261621226735,0.7993841026480046,0.4616268,0.12307555937776,0.35082126414708675,0.7599672812477238
0.25019261621226735,0.8497812409839364,0.46800504,0.1255884280385984,0.35438457646827465,0.7572238462822423
0.25019261621226735,0.9033556648626223,0.40664648,0.0495068127516096,0.22250126460676486,0.5471614179637431
0.25019261621226735,0.9603076861222645,0.37683576,0.04128264502522241,0.20318131071833948,0.5391773612948502
0.25019261621226735,1.0208502452527815,0.32283712000000003,0.0261079100461056,0.16157942333758218,0.5004982801778871
0.25019261621226735,1.0852097075686449,0.0,0.0,0.0,0.0
0.25019261621226735,1.153626709576396,0.0,0.0,0.0,0.0
0.25019261621226735,1.226357058701375,0.0,0.0,0.0,0.0
0.25019261621226735,1.303672689737678,0.0,0.0,0.0,0.0
0.25019261621226735,1.3858626815974695,0.0,0.0,0.0,0.0
0.25019261621226735,1.4732343381612067,0.0,0.0,0.0,0.0
0.25019261621226735,1.5661143372700317,0.0,0.0,0.0,0.0
0.25019261621226735,1.6648499521563311,0.0,0.0,0.0,0.0
0.25019261621226735,1.769810349879349,0.0,0.0,0.0,0.0
0.25019261621226735,1.8813879716206057,0.0,0.0,0.0,0.0
0.25019261621226735,2.0,0.0,0.0,0.0,0.0
0.265965999555907,0.1,0.36005568,0.00011939977973759998,0.010927020624927912,0.03034814122340165
0.265965999555907,0.10630449594493915,0.35914256,0.00012157660464640001,0.011026178152306446,0.030701396549343653
0.265965999555907,0.11300645858107586,0.35842992,0.00012234841679360003,0.011061121859630697,0.030859928935705747
0.265965999555907,0.12013094617983913,0.35757336,0.0001191485063104,0.010915516767904303,0.030526649882150904
0.265965999555907,0.12770459681036414,0.35636319999999994,0.00012529195776,0.011193389020310158,0.031410058671350355
0.265965999555907,0.13575572793777443,0.35546679999999997,0.00011708264176,0.010820473268762324,0.030440179698251215
0.265965999555907,0.14431444230063406,0.35423384,0.0001192590788544,0.010920580518195907,0.030828733127800288
0.265965999555907,0.1534127404634391,0.353152,0.000120616768,0.010982566548853687,0.031098695600913166
0.265965999555907,0.16308464046497667,0.3518708,0.00012029137136,0.010967742309153695,0.03116979956607282
0.265965999555907,0.1733663050099097,0.35032640000000004,0.00012174427903999999,0.011033779000868197,0.03149571085955325
0.265965999555907,0.18429617667915033,0.34879175999999995,0.00011480950010240001,0.01071491950984234,0.030720105055928905
0.265965999555907,0.1959151216645652,0.347214,0.00011522306800000002,0.010734200855210416,0.03091523053566508
0.265965999555907,0.2082665825654304,0.34527831999999997,0.0001213496099776,0.0110158799002894,0.0319043486434057
0.265965999555907,0.22139674081793126,0.34348088,0.00011878040242560002,0.010898642228534709,0.03172998225850216
0.265965999555907,0.23535468936502527,0.34115663999999996,0.0001138264079104,0.01066894596060923,0.031272866213623254
0.265965999555907,0.25019261621226735,0.33879232,0.0001089983410176,0.010440227057760765,0.030816008632547413
0.265965999555907,0.265965999555907,0.33633976000000004,0.0001215507711424,0.01102500662777125,0.03277937353517541
0.265965999555907,0.28273381521282603,0.33347624,0.00012001773946240002,0.010955260812157783,0.03285169825639687
0.265965999555907,0.3005587571278905,0.33042479999999996,0.00012232162496,0.011059910712116984,0.03347179361875073
0.265965999555907,0.3195074717831778,0.32682136,0.0001106822637504,0.010520563851353215,0.03219056383387309
0.265965999555907,0.33965080738552583,0.3231544,0.00011586736064000001,0.010764170225335533,0.033309681766163585
0.265965999555907,0.36106407876409946,0.31903048,0.00011371747096960001,0.010663839410343726,0.03342576988362907
0.265965999555907,0.38382734896841403,0.314324,0.00011196811200000001,0.010581498570618436,0.03366430361861785
0.265965999555907,0.40802572861969516,0.3091456,0.00011786884864,0.010856742082227063,0.03511853987967826
0.265965999555907,0.4337496941348323,0.30332,0.00011085606399999999,0.010528820636709508,0.0347119235022732
0.265965999555907,0.4610954260127488,0.29689983999999997,0.00012290151997439998,0.011086095794931595,0.037339514211026846
0.265965999555907,0.4901651684480225,0.45927584000000005,0.0254615675602944,0.15956681221449026,0.34743132191427756
0.265965999555907,0.5210676116163322,0.46287335999999996,0.0194527066503104,0.13947296028374245,0.30131991239189587
0.265965999555907,0.5539182980610752,0.48965383999999995,0.1874163836932544,0.43291613933099604,0.8841269157227402
