GAMMA,KAPPA,mean_rho_c,var_rho_c,std_rho_c,cv_rho_c
0.1959151216645652,0.2857142857142857,0.33344944000000004,0.00011804734768640002,0.010864959626542568,0.03258352938467243
0.1959151216645652,0.3061224489795918,0.32898512,0.0001135482585856,0.010655902523277885,0.032390226412908535
0.1959151216645652,0.32653061224489793,0.32461567999999996,0.0001222075621376,0.011054752920694338,0.03405489507067046
0.1959151216645652,0.3469387755102041,0.31969960000000003,0.00012310505584,0.011095271778555044,0.03470530391203193
0.1959151216645652,0.36734693877551017,0.31444272,0.00013071657500159998,0.011433134959476336,0.036359992559141886
0.1959151216645652,0.3877551020408163,0.30881912,0.00013562635442559997,0.01164587284945186,0.03771098385829174
0.1959151216645652,0.4081632653061224,0.30284039999999995,0.00014441996784,0.012017485920108248,0.0396825718104594
0.1959151216645652,0.42857142857142855,0.3001356,0.00014445780463999996,0.01201906005642704,0.040045432985713926
0.1959151216645652,0.44897959183673464,0.29868008,0.0001473549951936,0.01213898658017217,0.04064210301594994
0.1959151216645652,0.4693877551020408,0.29731944,0.00015007056608639998,0.012250329223592319,0.04120258407453048
0.1959151216645652,0.4897959183673469,0.29588952,0.00014530501016959998,0.0120542527835449,0.04073903254006732
0.1959151216645652,0.5102040816326531,0.29455824,0.00013923684810240001,0.01179986644426114,0.04005953608448074
0.1959151216645652,0.5306122448979591,0.2929132,0.00014520520175999999,0.012050112105702586,0.04113884968551293
0.1959151216645652,0.5510204081632653,0.29150024,0.00015053119994239998,0.012269115695208029,0.04208955606763146
0.1959151216645652,0.5714285714285714,0.28983855999999997,0.0001479775851264,0.012164603780082606,0.041970274003854446
0.1959151216645652,0.5918367346938775,0.28816295999999997,0.00014342832403839998,0.011976156480206827,0.04156036043010812
0.1959151216645652,0.6122448979591836,0.28650056,0.0001380212156864,0.011748243089347445,0.041006003930140464
0.1959151216645652,0.6326530612244897,0.28461832,0.0001491505763776,0.01221272190699518,0.0429091209132117
0.1959151216645652,0.6530612244897959,0.28281239999999996,0.00014837536623999999,0.012180942748408268,0.04307075201938907
0.1959151216645652,0.673469387755102,0.2808576,0.00014181537024,0.011908625875389654,0.04240093867992055
0.1959151216645652,0.6938775510204082,0.27889224,0.00015391369978239998,0.012406196023858401,0.04448383369812799
0.1959151216645652,0.7142857142857142,0.27681432,0.0001418920509376,0.0119118449846193,0.0430318958376839
0.1959151216645652,0.7346938775510203,0.27455104,0.0001471629789184,0.01213107492839773,0.04418513558862399
0.1959151216645652,0.7551020408163265,0.27243008,0.00015057797519360002,0.012271021766487093,0.045042829949200516
0.1959151216645652,0.7755102040816326,0.27013448,0.0001457946191296,0.012074544261776508,0.044698271252809
0.1959151216645652,0.7959183673469387,0.26777232,0.00014857120181760002,0.012188978702811815,0.04551993537947393
0.1959151216645652,0.8163265306122448,0.26512655999999996,0.0001514667985664,0.012307184835144062,0.04642003741588192
0.1959151216645652,0.836734693877551,0.26261336,0.00014786318151039998,0.012159900555119682,0.046303434658159365
0.1959151216645652,0.8571428571428571,0.25984936,0.0001443238355904,0.012013485572072744,0.04623250013805208
0.1959151216645652,0.8775510204081632,0.25691176,0.0001489965017024,0.01220641231903953,0.04751208087570429
0.1959151216645652,0.8979591836734693,0.25407192,0.00015813745151359998,0.012575271429022913,0.04949492816452488
0.1959151216645652,0.9183673469387754,0.25100576,0.0001491286068224,0.01221182242019593,0.04865156249878859
0.1959151216645652,0.9387755102040816,0.24774119999999997,0.00015578028656000002,0.012481197320770151,0.050379982500973405
0.1959151216645652,0.9591836734693877,0.24449975999999998,0.0001486399359424,0.01219179789622515,0.04986425302104653
0.1959151216645652,0.9795918367346939,0.24105848000000002,0.0001503398120896,0.012261313636376813,0.050864477517558446
0.1959151216645652,1.0,0.2376064,0.00016238837504000002,0.01274316974068854,0.05363142466149288
0.2082665825654304,0.0,0.38886416,0.00010201649149440002,0.010100321355996552,0.025973906559032214
0.2082665825654304,0.02040816326530612,0.38463816,0.00010416455981440001,0.010206104046814338,0.026534299266651903
0.2082665825654304,0.04081632653061224,0.37983912000000003,0.00010116160562559999,0.010057912587888204,0.026479401563188655
0.2082665825654304,0.061224489795918366,0.37528279999999997,0.00010206876016,0.010102908500031068,0.026920787470225305
0.2082665825654304,0.08163265306122448,0.36988256,0.0001081165758464,0.010397912090722829,0.028111387816508106
0.2082665825654304,0.1020408163265306,0.36386144,0.0001097193611264,0.010474701004152815,0.028787609382716715
0.2082665825654304,0.12244897959183673,0.3576516,0.00012192965744000001,0.011042176299987246,0.03087411408193685
0.2082665825654304,0.14285714285714285,0.40906448,0.032975318978329594,0.18159107626293092,0.4439179766058664
0.2082665825654304,0.16326530612244897,0.40576376000000003,0.0269800788786624,0.1642561380243137,0.4048073145426139
0.2082665825654304,0.18367346938775508,0.41406839999999995,0.03633078786544,0.19060636890051708,0.46032580341923485
0.2082665825654304,0.2040816326530612,0.4200856800000001,0.0373690496509376,0.19331075927360483,0.4601698379092684
0.2082665825654304,0.22448979591836732,0.42453624,0.0351964984626624,0.18760729853249952,0.44191115117168683
0.2082665825654304,0.24489795918367346,0.42420856,0.0145798351907264,0.12074698832983952,0.2846406218908914
0.2082665825654304,0.26530612244897955,0.43705272000000006,0.0392268442606016,0.19805767912555575,0.45316656335088296
0.2082665825654304,0.2857142857142857,0.33134136,0.00010914216135040001,0.010447112584365117,0.031529757058898766
0.2082665825654304,0.3061224489795918,0.32712127999999996,0.0001236328431616,0.011119030675450087,0.033990545266422555
0.2082665825654304,0.32653061224489793,0.32234544,0.0001231787832064,0.01109859374904767,0.03443074531796594
0.2082665825654304,0.3469387755102041,0.31732496,0.00011932294499839999,0.010923504245360094,0.0344237158191404
0.2082665825654304,0.36734693877551017,0.31217736,0.00011272204743039999,0.010617063974112616,0.03400971798247194
0.2082665825654304,0.3877551020408163,0.30632768,0.00013886401781759998,0.011784057782343057,0.03846879845250373
0.2082665825654304,0.4081632653061224,0.30014567999999997,0.00015622988133759998,0.012499195227597655,0.041643761881222666
0.2082665825654304,0.42857142857142855,0.2984928,0.00015443855615999999,0.012427331015145609,0.04163360394336348
0.2082665825654304,0.44897959183673464,0.29709391999999996,0.0001456247150336,0.012067506578974797,0.04061849053987641
0.2082665825654304,0.4693877551020408,0.29578688000000003,0.0001507655878656,0.012278663928359633,0.041511861271059866
0.2082665825654304,0.4897959183673469,0.29421784,0.00014373888173439998,0.011989115135588613,0.040749110032174164
0.2082665825654304,0.5102040816326531,0.29278528000000004,0.0001408941833216,0.011869885564806427,0.04054126479584775
0.2082665825654304,0.5306122448979591,0.29110136000000003,0.00014516022215040002,0.012048245604667926,0.041388489578571275
0.2082665825654304,0.5510204081632653,0.28950232000000004,0.00015299503461759997,0.012369116161537169,0.042725447455955336
0.2082665825654304,0.5714285714285714,0.28772888,0.00015083692594559998,0.012281568545816938,0.04268451795946565
0.2082665825654304,0.5918367346938775,0.28620144000000003,0.00015116562992639998,0.012294943266497816,0.04295905452641264
0.2082665825654304,0.6122448979591836,0.28443224,0.00014689614458240002,0.012120071971007434,0.04261145632087077
0.2082665825654304,0.6326530612244897,0.28250736,0.0001399164738304,0.011828629414703971,0.0418701637178726
0.2082665825654304,0.6530612244897959,0.28055136,0.0001451728021504,0.01204876766106808,0.0429467447994837
0.2082665825654304,0.673469387755102,0.27854784,0.0001420838073344,0.011919891246752213,0.04279297677107176
0.2082665825654304,0.6938775510204082,0.27643992,0.0001467315583936,0.012113280249115019,0.04381885311323711
0.2082665825654304,0.7142857142857142,0.27440208000000005,0.0001479306196736,0.01216267321248088,0.04432427484689941
0.2082665825654304,0.7346938775510203,0.27195552,0.00013912685352960002,0.011795204683667003,0.04337181566922048
0.2082665825654304,0.7551020408163265,0.26956224,0.0001371808461824,0.011712422728983103,0.04344979003358595
0.2082665825654304,0.7755102040816326,0.267212,0.000146944048,0.012122048011784148,0.04536490880568293
0.2082665825654304,0.7959183673469387,0.26468183999999995,0.00014359093421439998,0.011982943470383227,0.045273009551328604
0.2082665825654304,0.8163265306122448,0.26211072,0.0001443826210816,0.01201593196891527,0.04584296273313533
0.2082665825654304,0.836734693877551,0.2593192,0.00015230937536,0.012341368455726455,0.04759141805052018
0.2082665825654304,0.8571428571428571,0.25634528,0.00015244372572160002,0.012346810346061044,0.04816476568658118
0.2082665825654304,0.8775510204081632,0.25346704,0.0001551276656384,0.012455025718094684,0.04913864034587963
0.2082665825654304,0.8979591836734693,0.25036959999999997,0.00013483267583999997,0.011611747320709315,0.046378423421650695
0.2082665825654304,0.9183673469387754,0.24725664000000003,0.0001656669999104,0.012871169329567535,0.0520559097202305
0.2082665825654304,0.9387755102040816,0.24367727999999997,0.0001498086838016,0.012239635770789913,0.05022887554715776
0.2082665825654304,0.9591836734693877,0.24019856,0.0001559363819264,0.01248744897592779,0.05198802597287756
0.2082665825654304,0.9795918367346939,0.23668599999999998,0.00016345826800000002,0.012785079898068687,0.054017051697475504
0.2082665825654304,1.0,0.23650736000000003,0.0001567855938304,0.012521405425526322,0.05294298420787548
0.22139674081793126,0.0,0.38726432,9.75523429376e-05,0.009876858961107017,0.025504180093603813
0.22139674081793126,0.02040816326530612,0.38308704000000005,9.928176803839998e-05,0.009964023687165742,0.02600981669117739
0.22139674081793126,0.04081632653061224,0.37834039999999997,0.00010008876784,0.010004437407470748,0.02644295297956747
0.22139674081793126,0.061224489795918366,0.37370223999999996,0.0001037986989824,0.010188164652301218,0.027262787218779366
0.22139674081793126,0.08163265306122448,0.36811608,0.0001111985254336,0.010545071144074847,0.02864604867050319
0.22139674081793126,0.1020408163265306,0.36227048,0.00010514229656960002,0.010253891776764567,0.028304519255238702
0.22139674081793126,0.12244897959183673,0.35681792,0.0001583304948736,0.012582944602659586,0.03526432922051557
0.22139674081793126,0.14285714285714285,0.40354096000000006,0.028874126114278396,0.16992388329566388,0.42108212087234925
0.22139674081793126,0.16326530612244897,0.40550200000000003,0.02007144502,0.1416737273456162,0.34937861550773164
0.22139674081793126,0.18367346938775508,0.40598144,0.016576599847526397,0.12875014503885576,0.31713308135183654
0.22139674081793126,0.2040816326530612,0.41413184000000003,0.0254566324742144,0.159551347453459,0.3852670382780976
0.22139674081793126,0.22448979591836732,0.41220560000000006,0.01476481833664,0.12151056882691316,0.29478146057917004
0.22139674081793126,0.24489795918367346,0.42562304000000006,0.0271807430851584,0.164865833589493,0.3873517598800407
0.22139674081793126,0.26530612244897955,0.43309544000000005,0.0289028367152064,0.17000834307529264,0.39254244532173466
0.22139674081793126,0.2857142857142857,0.329226,0.00011659206000000002,0.010797780327456196,0.03279747142527077
0.22139674081793126,0.3061224489795918,0.32459672,0.00011008382924160001,0.01049208412288045,0.03232344468200556
0.22139674081793126,0.32653061224489793,0.32000328,0.0001216319572416,0.011028687920219703,0.034464296491647534
0.22139674081793126,0.3469387755102041,0.31485519999999995,0.00012164668096,0.011029355419062348,0.03502992937408164
0.22139674081793126,0.36734693877551017,0.30947768000000003,0.00013124862181759998,0.011456379088420563,0.03701843405450293
0.22139674081793126,0.3877551020408163,0.30360032000000003,0.0001300602238976,0.011404394937812352,0.0375638436013913
0.22139674081793126,0.4081632653061224,0.29818512,0.0001472760665856,0.0121357351069311,0.040698660975876655
0.22139674081793126,0.42857142857142855,0.29668464,0.00015321504407039997,0.012378006465921724,0.041721089659113204
0.22139674081793126,0.44897959183673464,0.29530632,0.0001489666480576,0.01220518939048469,0.041330606776328695
0.22139674081793126,0.4693877551020408,0.2938628,0.00014135509615999998,0.011889284930558271,0.040458625353594506
0.22139674081793126,0.4897959183673469,0.29243736,0.0001474175162304,0.012141561523560303,0.041518503393548296
0.22139674081793126,0.5102040816326531,0.29077488,0.0001440384089856,0.012001600267697638,0.04127454293059166
0.22139674081793126,0.5306122448979591,0.28905392,0.0001463797486336,0.01209874987895857,0.04185637710416994
0.22139674081793126,0.5510204081632653,0.28743968,0.0001419234814976,0.011913164210133258,0.04144578859165603
0.22139674081793126,0.5714285714285714,0.28582352,0.0001399522148096,0.011830140101013175,0.04138966625634299
0.22139674081793126,0.5918367346938775,0.2839304,0.00014244494784000002,0.011935030282324382,0.04203505606417763
0.22139674081793126,0.6122448979591836,0.28221976000000004,0.0001425453375424,0.011939235215975938,0.04230474583344531
0.22139674081793126,0.6326530612244897,0.28013072,0.0001420413442816,0.01191810992907852,0.04254481596691188
0.22139674081793126,0.6530612244897959,0.27815152,0.00014342811368960002,0.011976147698220828,0.043056200800990874
0.22139674081793126,0.673469387755102,0.27585512,0.00014457200178560003,0.012023809786652483,0.043587408443433937
0.22139674081793126,0.6938775510204082,0.2736656,0.00014835588864,0.01218014321098073,0.04450739592766036
0.22139674081793126,0.7142857142857142,0.27142096,0.0001478041046784,0.012157471146517272,0.0447919392316543
0.22139674081793126,0.7346938775510203,0.26907159999999997,0.00014923282543999997,0.012216088794700208,0.045400885097870644
0.22139674081793126,0.7551020408163265,0.26658656,0.00014769844336640003,0.012153124839579326,0.045587912757414806
0.22139674081793126,0.7755102040816326,0.26411567999999996,0.00013553631413759998,0.011642006448099915,0.04407919457148442
0.22139674081793126,0.7959183673469387,0.26137528000000004,0.0001554374049216,0.012467453826728214,0.04769943747828108
0.22139674081793126,0.8163265306122448,0.25867544,0.0001443202608064,0.01201333678901911,0.046441737139865734
0.22139674081793126,0.836734693877551,0.25571488,0.0001418849145856,0.01191154543229383,0.0465813543282809
0.22139674081793126,0.8571428571428571,0.2526724,0.00015190560624,0.012324999238945209,0.04877857351632077
0.22139674081793126,0.8775510204081632,0.24949607999999998,0.0001446304486336,0.012026240003991273,0.048202120065338395
0.22139674081793126,0.8979591836734693,0.24635704,0.0001485241384384,0.012187047978833921,0.04946904695247971
0.22139674081793126,0.9183673469387754,0.24287496,0.0001486499009984,0.012192206568066341,0.05019952064249991
0.22139674081793126,0.9387755102040816,0.23933400000000002,0.0001528807,0.012364493519752436,0.05166208528563612
0.22139674081793126,0.9591836734693877,0.23568535999999998,0.0001525205536704,0.012349921200979382,0.05240003537334429
0.22139674081793126,0.9795918367346939,0.23554176,0.0001680702721024,0.012964191918604106,0.05503988727350983
0.22139674081793126,1.0,0.23507592,0.00015029478015360001,0.012259477156616428,0.05215113975355888
0.23535468936502527,0.0,0.38597583999999996,9.93775922944e-05,0.009968831039515114,0.025827603716116313
0.23535468936502527,0.02040816326530612,0.3816544,9.989323264000001e-05,0.00999466020633018,0.026187724303270654
0.23535468936502527,0.04081632653061224,0.37689296,9.87629424384e-05,0.009937954640588777,0.026368108973403952
0.23535468936502527,0.061224489795918366,0.37186400000000003,9.922476799999999e-05,0.009961162984310616,0.026787112988379127
0.23535468936502527,0.08163265306122448,0.36658792,0.0001014969420736,0.010074569076322818,0.027481999615052283
0.23535468936502527,0.1020408163265306,0.36066896,0.00010928996451840001,0.010454184067558788,0.028985538615684557
0.23535468936502527,0.12244897959183673,0.35512408,0.00013036290815359998,0.011417657734999765,0.03215117863874442
0.23535468936502527,0.14285714285714285,0.39729008,0.012804536525593602,0.11315713201382227,0.28482244513586213
0.23535468936502527,0.16326530612244897,0.4087036,0.027914472787040002,0.16707624842280844,0.4087956367959774
0.23535468936502527,0.18367346938775508,0.41358567999999996,0.044828551058937606,0.21172753967998023,0.5119315051719882
0.23535468936502527,0.2040816326530612,0.41081384,0.023682479008454403,0.15389112712711672,0.37460063937260907
0.23535468936502527,0.22448979591836732,0.41396128,0.0238029737967616,0.15428212403503394,0.3726969924216921
0.23535468936502527,0.24489795918367346,0.41846888,0.018459387607545598,0.13586532893842196,0.32467247967978397
0.23535468936502527,0.26530612244897955,0.43217543999999997,0.031226265060806394,0.17670954999887922,0.40888383198934036
0.23535468936502527,0.2857142857142857,0.44020816000000007,0.0330031021414144,0.18166755940842713,0.4126855790415768
0.23535468936502527,0.3061224489795918,0.32220288,0.00011551519170560001,0.01074779938897261,0.03335724183772848
0.23535468936502527,0.32653061224489793,0.31734576000000003,0.00012052397002240001,0.010978340950362217,0.03459425753903949
0.23535468936502527,0.3469387755102041,0.31213472000000003,0.0001239411465216,0.011132885812833976,0.03566692552765029
0.23535468936502527,0.36734693877551017,0.3064624,0.00012974420224,0.011390531253633433,0.037167793679203164
0.23535468936502527,0.3877551020408163,0.30046096,0.0001325562838784,0.011513308989096053,0.038318818488418775
0.23535468936502527,0.4081632653061224,0.29639056,0.0001464740868864,0.012102647928713782,0.040833446006896375
0.23535468936502527,0.42857142857142855,0.29498608000000004,0.00015063033423359998,0.012273155023611492,0.04160587856759712
0.23535468936502527,0.44897959183673464,0.29341032000000006,0.0001461265494976,0.012088281494803139,0.041199237623281745
0.23535468936502527,0.4693877551020408,0.29198752000000006,0.0001456937322496,0.012070365870577412,0.04133863622177211
0.23535468936502527,0.4897959183673469,0.29033944,0.00014238746848640001,0.011932622028975862,0.04109886699848929
0.23535468936502527,0.5102040816326531,0.288578,0.000134274716,0.011587696751296178,0.04015447037298816
0.23535468936502527,0.5306122448979591,0.28701400000000005,0.00013476998,0.011609047333868529,0.04044766922125237
0.23535468936502527,0.5510204081632653,0.28515856000000006,0.00014849293872639999,0.012185767875944461,0.042733305554441214
0.23535468936502527,0.5714285714285714,0.28328008,0.00014448238719360002,0.012020082661679162,0.0424317963397891
0.23535468936502527,0.5918367346938775,0.28141304,0.00013223515795840002,0.011499354675737244,0.040862906266664986
0.23535468936502527,0.6122448979591836,0.27948328,0.00014009917644160002,0.01183634979381735,0.04235083327280741
0.23535468936502527,0.6326530612244897,0.27748944000000003,0.00014368768048639998,0.01198697962317447,0.04319796682415904
0.23535468936502527,0.6530612244897959,0.27528168000000003,0.00014147163237760002,0.011894184813496049,0.04320732427052918
0.23535468936502527,0.673469387755102,0.273074,0.00014005814000000002,0.01183461617459561,0.04333849496691597
0.23535468936502527,0.6938775510204082,0.2708668,0.00014364728176,0.01198529439605052,0.04424792701080575
0.23535468936502527,0.7142857142857142,0.26827903999999997,0.0001512748406784,0.01229938375197717,0.0458454889057944
0.23535468936502527,0.7346938775510203,0.26592736000000006,0.00014266633943040003,0.011944301546360926,0.044915654960666414
0.23535468936502527,0.7551020408163265,0.26346216000000006,0.0001415198481344,0.011896211503432511,0.04515339699421165
0.23535468936502527,0.7755102040816326,0.2606652,0.00013801789296,0.011748101674738774,0.045069697354072485
0.23535468936502527,0.7959183673469387,0.25771704,0.0001509812776384,0.012287443901739694,0.047678042172685564
0.23535468936502527,0.8163265306122448,0.25479216,0.0001600323225344,0.01265038823650879,0.04964983316797813
0.23535468936502527,0.836734693877551,0.2517352,0.00015026792896,0.012258381987848151,0.04869554193393753
0.23535468936502527,0.8571428571428571,0.24851383999999999,0.0001544467204544,0.012427659492213326,0.05000791703276295
0.23535468936502527,0.8775510204081632,0.24498296,0.0001427154856384,0.011946358676952573,0.04876403924971995
0.23535468936502527,0.8979591836734693,0.24180896,0.0001501955677184,0.012255430131921116,0.050682282955607255
0.23535468936502527,0.9183673469387754,0.23833912000000002,0.0001473682296256,0.012139531688891462,0.050933861335442795
0.23535468936502527,0.9387755102040816,0.2349424,0.00015599418624000002,0.012489763257964501,0.053160958847634575
0.23535468936502527,0.9591836734693877,0.23455288,0.0001571353797056,0.012535365160441079,0.05344366336683258
0.23535468936502527,0.9795918367346939,0.23392272000000003,0.00014675735580159998,0.012114345042205129,0.05178780856432042
0.23535468936502527,1.0,0.23375568000000002,0.0001570288837376,0.012531116619743031,0.053607752418007686
0.25019261621226735,0.0,0.3844544,0.00010045656063999999,0.010022802035359173,0.026070197233687985
0.25019261621226735,0.02040816326530612,0.3799676,9.611744624e-05,0.009803950542510912,0.025802069814665544
0.25019261621226735,0.04081632653061224,0.375184,9.9031552e-05,0.009951459792412368,0.026524211566624288
0.25019261621226735,0.061224489795918366,0.37010447999999996,9.81354519296e-05,0.009906333929845088,0.026766317256805672
0.25019261621226735,0.08163265306122448,0.36457352,0.0001056842908096,0.010280286513983937,0.028198116292110127
0.25019261621226735,0.1020408163265306,0.35889608,0.0001083867686336,0.010410896629666438,0.02900810905949833
0.25019261621226735,0.12244897959183673,0.35253312,0.0001343693510656,0.011591779460704037,0.03288139128801299
0.25019261621226735,0.14285714285714285,0.40220912,0.0220896562368256,0.14862589356106695,0.3695239271577605
0.25019261621226735,0.16326530612244897,0.40119440000000006,0.02011100233664,0.14181326572870395,0.3534776799693713
0.25019261621226735,0.18367346938775508,0.40747968,0.0343957833470976,0.1854610022271464,0.4551417195261035
0.25019261621226735,0.2040816326530612,0.40789376,0.0318435835930624,0.17844770548556346,0.437485745027243
0.25019261621226735,0.22448979591836732,0.4206036000000001,0.03178595256304,0.17828615359314925,0.4238816633836449
0.25019261621226735,0.24489795918367346,0.42326624,0.015921287900262402,0.1261795859093792,0.29810926075601774
0.25019261621226735,0.26530612244897955,0.42673935999999996,0.0100335739867904,0.10016772926841458,0.23472812366877663
0.25019261621226735,0.2857142857142857,0.43430096,0.0271453453910784,0.16475844558346137,0.3793646820017652
0.25019261621226735,0.3061224489795918,0.31948912,0.0001217683136256,0.01103486808374255,0.03453910444193702
0.25019261621226735,0.32653061224489793,0.31449136,0.0001187323893504,0.010896439296871249,0.03464781765982776
0.25019261621226735,0.3469387755102041,0.30925912,0.0001240043448256,0.011135723812379688,0.03600774590699116
0.25019261621226735,0.36734693877551017,0.30332328,0.0001349257620416,0.011615754906229727,0.03829496669767559
0.25019261621226735,0.3877551020408163,0.29710704,0.0001476902384384,0.012152787270350782,0.04090373378682236
0.25019261621226735,0.4081632653061224,0.29450583999999996,0.0001504933418944,0.012267572779258332,0.04165476915248381
0.25019261621226735,0.42857142857142855,0.29283776,0.00014516971018239998,0.012048639349835315,0.04114441849929229
0.25019261621226735,0.44897959183673464,0.29120856,0.0001443973347264,0.012016544208981217,0.04126439212151324
0.25019261621226735,0.4693877551020408,0.28977832,0.0001455316259776,0.0120636489495343,0.04163061249555971
0.25019261621226735,0.4897959183673469,0.28800504,0.00014116083859840001,0.0118811126835158,0.041253141554452664
0.25019261621226735,0.5102040816326531,0.28635272,0.00014310762060160001,0.011962759740193733,0.041776309092484726
0.25019261621226735,0.5306122448979591,0.2845244,0.00013929118064,0.011802168471937689,0.04148033867020785
0.25019261621226735,0.5510204081632653,0.28266408000000004,0.0001340461337536,0.011577829405963797,0.040959676963425264
0.25019261621226735,0.5714285714285714,0.28083168000000003,0.0001419158603776,0.011912844344555166,0.0424198735148227
0.25019261621226735,0.5918367346938775,0.27880944,0.0001427567748864,0.011948086662156413,0.04285395308765877
0.25019261621226735,0.6122448979591836,0.27672327999999996,0.0001366564820416,0.011690016340518947,0.042244426780858296
0.25019261621226735,0.6326530612244897,0.27434440000000004,0.00013998650864000003,0.011831589438448243,0.04312677582793103
0.25019261621226735,0.6530612244897959,0.272246,0.00015270598,0.012357426107406025,0.0453906617816461
0.25019261621226735,0.673469387755102,0.26997024000000003,0.0001410153063424,0.011874986582830314,0.043986280053795235
0.25019261621226735,0.6938775510204082,0.26749607999999997,0.0001460907366336,0.012086800099017109,0.04518496158529542
0.25019261621226735,0.7142857142857142,0.26481976,0.00015825103354239996,0.012579786704964435,0.04750320257432615
0.25019261621226735,0.7346938775510203,0.26223368,0.0001365787056576,0.01168668925134916,0.04456593543342396
0.25019261621226735,0.7551020408163265,0.25950624,0.0001450415770624,0.012043320848603179,0.046408598300384525
0.25019261621226735,0.7755102040816326,0.25666008,0.0001402027263936,0.011840723220884778,0.04613387177657226
0.25019261621226735,0.7959183673469387,0.25359832,0.0001470847011776,0.012127848167651176,0.04782306194950809
0.25019261621226735,0.8163265306122448,0.25045439999999997,0.00014587083264,0.01207769980749646,0.048223148834663956
0.25019261621226735,0.836734693877551,0.2472236,0.00014251659504,0.01193803145581381,0.04828839744997569
0.25019261621226735,0.8571428571428571,0.24375544,0.0001387144304064,0.011777709047450612,0.04831772799593975
0.25019261621226735,0.8775510204081632,0.24032647999999998,0.00015827693080960002,0.012580815983456718,0.05234885470571832
0.25019261621226735,0.8979591836734693,0.23665776000000005,0.00016207519178240002,0.012730875530865896,0.05379445631052154
0.25019261621226735,0.9183673469387754,0.23366488,0.00015140593458559998,0.012304711885517676,0.05265965465378313
0.25019261621226735,0.9387755102040816,0.23343431999999997,0.0001419053821376,0.01191240454893973,0.05103107610286153
0.25019261621226735,0.9591836734693877,0.23296511999999997,0.0001499354873856,0.012244814714220873,0.05256072116813399
0.25019261621226735,0.9795918367346939,0.23248032000000002,0.0001501893246976,0.012255175425003104,0.052714893996201925
0.25019261621226735,1.0,0.23210872,0.00015424344396160002,0.012419478409401902,0.053507159961081616
0.265965999555907,0.0,0.38273792,9.99997940736e-05,0.0099999897036747,0.02612751227700328
0.265965999555907,0.02040816326530612,0.37797,0.000102313052,0.01011499144834043,0.026761360553325477
0.265965999555907,0.04081632653061224,0.37334935999999996,9.861074759039999e-05,0.009930294436239037,0.026597861146029654
0.265965999555907,0.061224489795918366,0.36820688,9.772456066560001e-05,0.009885573360488505,0.026847877911701446
0.265965999555907,0.08163265306122448,0.3627368,0.00010570979775999997,0.010281527014991498,0.028344317463768486
0.265965999555907,0.1020408163265306,0.35654272000000004,0.0001089583830016,0.010438313225880893,0.0292764727488501
0.265965999555907,0.12244897959183673,0.35065832,0.0001294904227776,0.011379385869966797,0.032451492581059525
0.265965999555907,0.14285714285714285,0.39432071999999996,0.016463859026681602,0.12831157012008543,0.3253990054595291
0.265965999555907,0.16326530612244897,0.40615584,0.029420083233894407,0.17152283589625728,0.4223079394752942
0.265965999555907,0.18367346938775508,0.40772759999999997,0.02811839155824,0.16768539458831827,0.4112681961886276
0.265965999555907,0.2040816326530612,0.40751328000000003,0.017850382751641598,0.13360532456321342,0.3278551426918244
0.265965999555907,0.22448979591836732,0.4137896000000001,0.01698296667584,0.13031871191751399,0.3149395536222127
0.265965999555907,0.24489795918367346,0.4215177600000001,0.0203057064525824,0.1424980928033158,0.33805952281421253
0.265965999555907,0.26530612244897955,0.42881648000000006,0.0148941818724096,0.12204172185121612,0.2846012864319396
0.265965999555907,0.2857142857142857,0.4373584,0.018020723837439998,0.13424128961478282,0.3069365756203215
0.265965999555907,0.3061224489795918,0.44911816,0.0085153851422144,0.09227884449977904,0.20546674064522139
0.265965999555907,0.32653061224489793,0.31140248000000004,0.0001193548098496,0.01092496269328184,0.03508309469237958
0.265965999555907,0.3469387755102041,0.30593368,0.00012362769765759997,0.0111187992902831,0.03634382226331897
0.265965999555907,0.36734693877551017,0.29982384,0.00013901997565439998,0.011790673248563883,0.039325335999178326
0.265965999555907,0.3877551020408163,0.29388808,0.00014106788991360001,0.011877200424073007,0.040414025720515806
0.265965999555907,0.4081632653061224,0.29216568000000004,0.00014166071013760003,0.011902130487337131,0.040737606440760354
0.265965999555907,0.42857142857142855,0.29061704,0.00014096476563840003,0.011872858360074883,0.04085396492949926
0.265965999555907,0.44897959183673464,0.28920776000000004,0.00014486877178240004,0.012036144390227297,0.04161763982483491
0.265965999555907,0.4693877551020408,0.28718424000000004,0.0001340098316224,0.011576261556409305,0.040309529368357064
0.265965999555907,0.4897959183673469,0.28556288,0.0001411782701056,0.011881846241455912,0.04160851102725926
0.265965999555907,0.5102040816326531,0.28379552,0.0001365244599296,0.011684368187009514,0.04117178518889063
0.265965999555907,0.5306122448979591,0.2817772,0.00014077797616,0.01186498951369111,0.04210769896816034
0.265965999555907,0.5510204081632653,0.27998296,0.0001352938216384,0.011631587236417908,0.041543911230947445
0.265965999555907,0.5714285714285714,0.27794448,0.0001389097495296,0.011785998028576113,0.04240414498815056
0.265965999555907,0.5918367346938775,0.2757384,0.00013892734144,0.011786744310453163,0.042746111207046834
0.265965999555907,0.6122448979591836,0.27364272,0.0001442190390016,0.01200912315706688,0.043886141597579795
0.265965999555907,0.6326530612244897,0.27127216,0.0001386107289344,0.011773305777664998,0.04340034663957038
